Day,Date,Last Price,Volume,SMAVG(15)
Fr,8/30/13,38.32,4.223M,2.929M
Th,8/29/13,38.09,6.676M,2.798M
We,8/28/13,38.87,2.396M,2.577M
Tu,8/27/13,38.511,2.898M,2.643M
Mo,8/26/13,40.1,2.149M,2.728M
,,,,
Fr,8/23/13,40.13,2.144M,2.735M
Th,8/22/13,40.08,1.675M,2.836M
We,8/21/13,39.51,2.764M,2.919M
Tu,8/20/13,39.22,2.031M,3.015M
Mo,8/19/13,38.77,2.96M,3.145M
,,,,
Fr,8/16/13,39.2,3.417M,3.22M
Th,8/15/13,39.52,3.871M,3.464M
We,8/14/13,41.07,2.463M,3.848M
Tu,8/13/13,41.17,2.143M,4.563M
Mo,8/12/13,41.34,2.118M,4.776M
,,,,
Fr,8/9/13,40.86,2.264M,4.89M
Th,8/8/13,40.91,3.36M,5.176M
We,8/7/13,40.09,3.383M,5.119M
Tu,8/6/13,40.3,4.183M,5.014M
Mo,8/5/13,40.43,2.25M,4.892M
,,,,
Fr,8/2/13,41.1,3.658M,4.875M
Th,8/1/13,41.79,2.924M,4.796M
We,7/31/13,40.91,4.207M,4.803M
Tu,7/30/13,41.25,3.97M,4.733M
Mo,7/29/13,40.3,4.083M,4.639M
,,,,
Fr,7/26/13,41.05,7.08M,4.593M
Th,7/25/13,42.32,9.627M,4.296M
We,7/24/13,44.19,13.197M,3.785M
Tu,7/23/13,45.31,5.339M,3.085M
Mo,7/22/13,46.82,3.83M,2.919M
,,,,
Fr,7/19/13,47.52,6.542M,2.923M
Th,7/18/13,46.9,2.511M,2.758M
We,7/17/13,46.69,1.812M,2.776M
Tu,7/16/13,46.56,2.355M,2.878M
Mo,7/15/13,46.71,1.992M,2.979M
,,,,
Fr,7/12/13,46.68,2.475M,3.246M
Th,7/11/13,46.31,3.021M,3.425M
We,7/10/13,45.83,3.162M,3.457M
Tu,7/9/13,45.73,2.553M,3.55M
Mo,7/8/13,45.45,3.402M,3.588M
,,,,
Fr,7/5/13,45.72,2.623M,3.535M
We,7/3/13,45.1,1.953M,3.556M
Tu,7/2/13,45.22,2.712M,3.652M
Mo,7/1/13,45.47,2.838M,3.752M
,,,,
Fr,6/28/13,44.83,3.896M,3.825M
Th,6/27/13,44.69,4.064M,3.785M
We,6/26/13,42.7,2.785M,3.793M
Tu,6/25/13,42.401,3.339M,3.892M
Mo,6/24/13,41.23,3.867M,4.01M
,,,,
Fr,6/21/13,42.249,5.996M,4.021M
Th,6/20/13,42.838,5.167M,4.036M
We,6/19/13,44.38,3.49M,3.938M
Tu,6/18/13,44.99,4.572M,3.974M
Mo,6/17/13,44.01,3.121M,3.896M
,,,,
Fr,6/14/13,43.72,2.606M,3.872M
Th,6/13/13,43.98,2.932M,4.196M
We,6/12/13,43.57,3.39M,4.5M
Tu,6/11/13,43.94,4.211M,4.482M
Mo,6/10/13,43.97,3.944M,4.494M
,,,,
Fr,6/7/13,44.01,3.293M,4.558M
Th,6/6/13,44.12,4.187M,4.776M
We,6/5/13,43.69,4.27M,5.023M
Tu,6/4/13,44.74,5.1M,5.089M
Mo,6/3/13,43.96,4.042M,5.017M
,,,,
Fr,5/31/13,43.08,6.209M,5.031M
Th,5/30/13,43.67,3.707M,5.317M
We,5/29/13,43.76,4.026M,5.43M
Tu,5/28/13,43.11,3.408M,5.531M
,,,,
Fr,5/24/13,42.85,2.75M,5.772M
Th,5/23/13,42.99,7.469M,6.161M
We,5/22/13,42.17,7.499M,6.597M
Tu,5/21/13,41.52,3.119M,6.51M
Mo,5/20/13,41.04,4.387M,6.672M
,,,,
Fr,5/17/13,41.47,4.901M,6.701M
Th,5/16/13,40.59,6.562M,6.803M
We,5/15/13,40.61,7.892M,6.965M
Tu,5/14/13,40.85,5.264M,6.857M
Mo,5/13/13,40.27,4.014M,6.823M
,,,,
Fr,5/10/13,40.5,4.253M,6.781M
Th,5/9/13,40.33,10.51M,6.844M
We,5/8/13,42.32,5.398M,6.538M
Tu,5/7/13,42.32,5.535M,6.51M
Mo,5/6/13,41.97,7.023M,6.448M
,,,,
Fr,5/3/13,41.23,8.595M,6.388M
Th,5/2/13,39.63,14.001M,6.08M
We,5/1/13,36.94,6.203M,5.632M
Tu,4/30/13,36.7,5.549M,5.596M
Mo,4/29/13,36.22,4.812M,5.606M
,,,,
Fr,4/26/13,36.4,6.435M,5.53M
Th,4/25/13,36.54,8.986M,5.501M
We,4/24/13,36.46,6.284M,5.07M
Tu,4/23/13,36.03,4.747M,4.987M
Mo,4/22/13,34.81,3.384M,4.934M
,,,,
Fr,4/19/13,34.44,5.206M,4.944M
Th,4/18/13,33.93,5.917M,4.896M
We,4/17/13,34.725,4.971M,4.899M
Tu,4/16/13,35.335,4.612M,5.199M
Mo,4/15/13,34.8,6.121M,5.142M
,,,,
Fr,4/12/13,36.09,3.97M,4.895M
Th,4/11/13,36.53,7.282M,4.844M
We,4/10/13,37.68,5.665M,4.53M
Tu,4/9/13,36.96,5.694M,4.448M
Mo,4/8/13,35.98,3.671M,4.291M
,,,,
Fr,4/5/13,35.51,6.003M,4.726M
Th,4/4/13,36.34,2.525M,4.668M
We,4/3/13,36.06,5.041M,4.938M
Tu,4/2/13,36.28,3.947M,5.184M
Mo,4/1/13,36.72,3.535M,5.216M
,,,,
Th,3/28/13,36.555,4.485M,5.276M
We,3/27/13,36.68,5.966M,5.36M
Tu,3/26/13,35.88,9.471M,5.321M
Mo,3/25/13,34.72,3.752M,4.95M
,,,,
Fr,3/22/13,34.72,2.422M,5.02M
Th,3/21/13,34.52,3.195M,5.12M
We,3/20/13,34.95,2.573M,5.271M
Tu,3/19/13,34.39,4.445M,5.332M
Mo,3/18/13,35.29,3.331M,5.378M
,,,,
Fr,3/15/13,35.35,10.203M,5.482M
Th,3/14/13,35.89,5.13M,5.096M
We,3/13/13,35.315,6.581M,5.133M
Tu,3/12/13,34.94,8.73M,5.066M
Mo,3/11/13,33.33,4.425M,4.816M
,,,,
Fr,3/8/13,32.5,4.434M,4.86M
Th,3/7/13,32.22,5.74M,4.8M
We,3/6/13,33.02,5.379M,4.645M
Tu,3/5/13,32.34,3.913M,4.518M
Mo,3/4/13,32.04,4.806M,4.545M
,,,,
Fr,3/1/13,32.32,3.921M,4.926M
Th,2/28/13,32.16,5.46M,5.318M
We,2/27/13,31.97,3.485M,5.354M
Tu,2/26/13,31.33,5.136M,5.515M
Mo,2/25/13,30.84,4.89M,5.645M
,,,,
Fr,2/22/13,31.84,4.413M,5.844M
Th,2/21/13,31.72,5.675M,6.451M
We,2/20/13,32.5,5.581M,6.469M
Tu,2/19/13,34.18,4.977M,7.208M
,,,,
Fr,2/15/13,34.445,5.091M,7.465M
Th,2/14/13,34.95,3.537M,7.724M
We,2/13/13,35.01,3.405M,8.054M
Tu,2/12/13,34.68,3.486M,8.617M
Mo,2/11/13,35.05,4.312M,9.406M
,,,,
Fr,2/8/13,35.48,10.521M,9.679M
Th,2/7/13,34.74,9.804M,9.472M
We,2/6/13,34.62,6M,9.146M
Tu,2/5/13,33.96,5.904M,9.282M
Mo,2/4/13,33.8,7.084M,9.639M
,,,,
Fr,2/1/13,33.67,7.865M,9.65M
Th,1/31/13,33.98,13.521M,9.788M
We,1/30/13,33.89,5.94M,10.085M
Tu,1/29/13,33.91,16.673M,10.253M
Mo,1/28/13,37.41,8.838M,9.515M
,,,,
Fr,1/25/13,37.25,8.976M,9.227M
Th,1/24/13,36.87,8.487M,8.958M
We,1/23/13,36.62,11.842M,8.889M
Tu,1/22/13,37.89,15.327M,8.533M
,,,,
Fr,1/18/13,35.38,8.398M,7.801M
Th,1/17/13,35.02,7.422M,7.516M
We,1/16/13,34.3,4.906M,7.332M
Tu,1/15/13,34.46,8.044M,7.191M
Mo,1/14/13,33.97,11.264M,7.819M
,,,,
Fr,1/11/13,33.29,7.242M,7.457M
Th,1/10/13,33.68,9.941M,7.917M
We,1/9/13,33.48,17.975M,8.098M
Tu,1/8/13,31.394,8.464M,7.267M
Mo,1/7/13,31.4817,5.594M,7.081M
,,,,
Fr,1/4/13,31.45,4.521M,7.192M
Th,1/3/13,31.3814,4.949M,7.569M
We,1/2/13,31.95,7.446M,7.873M
Mo,12/31/12,30.42,6.504M,8.185M
,,,,
Fr,12/28/12,29.95,4.349M,8.284M
Th,12/27/12,30.21,4.12M,8.752M
We,12/26/12,30.375,4.661M,9.624M
Mo,12/24/12,30.29,2.796M,10.092M
,,,,
Fr,12/21/12,30.46,17.453M,10.346M
Th,12/20/12,30.38,5.843M,9.948M
We,12/19/12,30.32,14.14M,10.244M
Tu,12/18/12,29.36,12.658M,9.967M
Mo,12/17/12,28.05,5.504M,10.047M
,,,,
Fr,12/14/12,27.65,5.682M,10.076M
Th,12/13/12,27.75,7.257M,9.895M
We,12/12/12,27.75,10.18M,10.015M
Tu,12/11/12,29.03,9.495M,10.076M
Mo,12/10/12,28.91,12.138M,10.06M
,,,,
Fr,12/7/12,28.34,7.988M,9.94M
Th,12/6/12,28.53,11.358M,10.153M
We,12/5/12,27.6,17.21M,10.426M
Tu,12/4/12,26.46,11.683M,9.879M
Mo,12/3/12,25.36,6.604M,9.544M
,,,,
Fr,11/30/12,25.1,11.475M,9.734M
Th,11/29/12,25.26,10.286M,9.475M
We,11/28/12,25.69,9.985M,9.443M
Tu,11/27/12,25.95,13.853M,9.436M
Mo,11/26/12,27.345,5.952M,8.886M
,,,,
Fr,11/23/12,27.29,2.963M,8.893M
We,11/21/12,26.75,9.049M,9.194M
Tu,11/20/12,26.625,11.1M,9.377M
Mo,11/19/12,27.0909,9.254M,9.082M
,,,,
Fr,11/16/12,27.11,10.345M,8.923M
Th,11/15/12,26.8703,11.177M,8.747M
We,11/14/12,26.7811,15.458M,8.915M
Tu,11/13/12,27.931,8.996M,8.401M
Mo,11/12/12,28.045,6.656M,8.493M
,,,,
Fr,11/9/12,29.06,9.459M,8.495M
Th,11/8/12,29.61,7.583M,8.169M
We,11/7/12,29.32,9.82M,8.084M
Tu,11/6/12,30.29,9.875M,7.814M
Mo,11/5/12,28.84,5.605M,8.282M
,,,,
Fr,11/2/12,28.015,6.058M,8.397M
Th,11/1/12,28.23,7.476M,8.539M
We,10/31/12,27.33,11.797M,8.652M
,,,,
Fr,10/26/12,27.91,6.667M,8.167M
Th,10/25/12,28.13,6.877M,8.112M
We,10/24/12,27.7029,7.694M,8.383M
Tu,10/23/12,27.8,13.702M,8.431M
Mo,10/22/12,28.31,7.748M,8.062M
,,,,
Fr,10/19/12,27.9,10.381M,8.171M
Th,10/18/12,27.97,6.689M,8.087M
We,10/17/12,28.38,4.568M,8.078M
Tu,10/16/12,28.58,6.296M,8.273M
Mo,10/15/12,28.43,5.773M,8.57M
,,,,
Fr,10/12/12,28.07,16.903M,8.915M
Th,10/11/12,28.25,7.33M,9M
We,10/10/12,28.23,8.19M,9.131M
Tu,10/9/12,28.69,9.164M,9.112M
Mo,10/8/12,29.53,4.529M,9.025M
,,,,
Fr,10/5/12,29.59,5.833M,9.21M
Th,10/4/12,29.995,10.938M,9.858M
We,10/3/12,30.05,8.422M,9.768M
Tu,10/2/12,30.285,8.16M,9.812M
Mo,10/1/12,30.085,9.397M,9.894M
,,,,
Fr,9/28/12,30.96,9.11M,10.12M
Th,9/27/12,31.93,6.553M,10.394M
We,9/26/12,30.98,7.493M,11.181M
Tu,9/25/12,31.55,10.753M,11.128M
Mo,9/24/12,31.36,10.949M,10.976M
,,,,
Fr,9/21/12,30.955,18.176M,11.05M
Th,9/20/12,30.0204,9.301M,10.568M
We,9/19/12,29.47,7.906M,10.29M
Tu,9/18/12,29.69,7.847M,10.34M
Mo,9/17/12,29.75,7.304M,10.232M
,,,,
Fr,9/14/12,30.48,15.565M,10.374M
Th,9/13/12,30.315,9.59M,10.245M
We,9/12/12,30,9.073M,10.48M
Tu,9/11/12,30.11,9.387M,10.476M
Mo,9/10/12,29.87,12.793M,10.362M
,,,,
Fr,9/7/12,30.6,13.225M,10.382M
Th,9/6/12,31.7,18.355M,9.944M
We,9/5/12,32.53,6.696M,9.07M
Tu,9/4/12,32.4,8.467M,9.184M
,,,,
Fr,8/31/12,32.01,12.065M,9.218M
Th,8/30/12,32.21,10.942M,9.505M
We,8/29/12,33.59,5.128M,9.705M
Tu,8/28/12,33.67,8.656M,10.553M
Mo,8/27/12,33.85,6.228M,10.835M
,,,,
Fr,8/24/12,34.06,9.439M,11.125M
Th,8/23/12,33.69,13.623M,11.11M
We,8/22/12,35.17,13.122M,10.773M
Tu,8/21/12,34.72,9.009M,10.555M
Mo,8/20/12,35.08,7.681M,11.303M
,,,,
Fr,8/17/12,35.67,13.088M,11.662M
Th,8/16/12,34.62,6.665M,11.532M
We,8/15/12,34.11,5.245M,12.987M
Tu,8/14/12,34.05,8.396M,13.159M
Mo,8/13/12,34.2,8.98M,13.046M
,,,,
Fr,8/10/12,34.18,16.377M,12.91M
Th,8/9/12,33.09,13.936M,12.346M
We,8/8/12,32.65,17.851M,11.948M
Tu,8/7/12,32.59,12.876M,11.39M
Mo,8/6/12,31.9,10.59M,11.311M
,,,,
Fr,8/3/12,30.94,9.204M,11.055M
Th,8/2/12,29.96,8.569M,10.76M
We,8/1/12,30.23,9.855M,10.669M
Tu,7/31/12,30.02,20.231M,10.479M
Mo,7/30/12,30.43,13.062M,9.816M
,,,,
Fr,7/27/12,30.01,11.145M,9.766M
Th,7/26/12,30.06,28.481M,10.187M
We,7/25/12,26.31,7.836M,8.793M
Tu,7/24/12,26.455,6.694M,8.668M
Mo,7/23/12,26.55,6.94M,9.125M
,,,,
Fr,7/20/12,26.8,7.913M,14.638M
Th,7/19/12,27.165,7.976M,15.431M
We,7/18/12,27.53,9.485M,15.514M
Tu,7/17/12,26.77,11.692M,16.219M
Mo,7/16/12,26.04,6.747M,16.152M
,,,,
Fr,7/13/12,25.81,4.779M,16.183M
Th,7/12/12,25.23,7.194M,16.628M
We,7/11/12,25.37,7.016M,16.561M
Tu,7/10/12,25.35,10.272M,16.491M
Mo,7/9/12,25.97,12.316M,16.176M
,,,,
Fr,7/6/12,24.955,17.472M,15.855M
Th,7/5/12,25.08,7.562M,15.254M
Tu,7/3/12,25.13,5.963M,15.661M
Mo,7/2/12,24.555,13.548M,15.915M
,,,,
Fr,6/29/12,24.73,89.63M,15.561M
Th,6/28/12,23.25,19.818M,10.21M
We,6/27/12,24.53,9.215M,9.822M
Tu,6/26/12,24.12,20.063M,9.967M
Mo,6/25/12,23.27,10.678M,9.388M
,,,,
Fr,6/22/12,23.34,7.221M,9.514M
Th,6/21/12,22.68,11.453M,10.763M
We,6/20/12,24.32,6.186M,11.364M
Tu,6/19/12,24.48,5.967M,11.846M
Mo,6/18/12,23.84,5.542M,12.808M
,,,,
Fr,6/15/12,23.57,7.511M,12.879M
Th,6/14/12,23.44,8.453M,13.481M
We,6/13/12,23.845,13.673M,14.116M
Tu,6/12/12,23.19,9.773M,14.546M
Mo,6/11/12,22.56,8.235M,14.807M
,,,,
Fr,6/8/12,23.39,9.367M,15.583M
Th,6/7/12,22.66,13.994M,15.83M
We,6/6/12,23.67,11.393M,15.548M
Tu,6/5/12,22.6,11.369M,15.372M
Mo,6/4/12,22.14,12.569M,15.281M
,,,,
Fr,6/1/12,21.74,25.965M,15.007M
Th,5/31/12,23.43,20.466M,14.131M
We,5/30/12,24.32,13.418M,13.306M
Tu,5/29/12,25.03,20.395M,13.062M
,,,,
Fr,5/25/12,26.18,6.597M,12.403M
Th,5/24/12,26.39,16.545M,12.593M
We,5/23/12,25.78,17.98M,12.258M
Tu,5/22/12,26.36,20.124M,11.763M
Mo,5/21/12,27.85,13.689M,11.978M
,,,,
Fr,5/18/12,26.91,19.881M,12.171M
Th,5/17/12,28.67,13.069M,12.929M
We,5/16/12,30.24,9.755M,12.694M
Tu,5/15/12,31.31,8.756M,12.994M
Mo,5/14/12,31.37,10.011M,13.053M
,,,,
Fr,5/11/12,31.14,8.456M,13.271M
Th,5/10/12,31.47,12.822M,13.515M
We,5/9/12,30.57,8.096M,13.733M
Tu,5/8/12,30.41,9.754M,15.206M
Mo,5/7/12,31.01,10.509M,15.935M
,,,,
Fr,5/4/12,30.43,9.443M,16.601M
Th,5/3/12,31.24,11.52M,16.654M
We,5/2/12,32.21,10.554M,16.43M
Tu,5/1/12,31.89,23.353M,16.31M
Mo,4/30/12,30.76,16.584M,15.313M
,,,,
Fr,4/27/12,29.58,31.259M,14.936M
Th,4/26/12,31.09,9.546M,14.956M
We,4/25/12,31.02,14.241M,14.94M
Tu,4/24/12,29.84,9.651M,14.584M
Mo,4/23/12,29.32,13.271M,14.599M
,,,,
Fr,4/20/12,29.21,12.127M,14.118M
Th,4/19/12,28.77,16.092M,13.767M
We,4/18/12,28.96,30.187M,13.283M
Tu,4/17/12,27.89,20.696M,11.718M
Mo,4/16/12,28.505,20.486M,10.715M
,,,,
Fr,4/13/12,27.38,10.248M,9.921M
Th,4/12/12,26.985,8.161M,10.061M
We,4/11/12,25.89,8.749M,9.98M
Tu,4/10/12,25.64,8.391M,9.854M
Mo,4/9/12,26.513,10.942M,9.874M
,,,,
Th,4/5/12,25.72,31.555M,10.175M
We,4/4/12,27.44,9.308M,8.983M
Tu,4/3/12,27.89,8.895M,9.018M
Mo,4/2/12,27.96,9.876M,9.01M
,,,,
Fr,3/30/12,26.955,6.05M,8.76M
Th,3/29/12,27.09,6.864M,8.96M
We,3/28/12,27.23,8.83M,9.287M
Tu,3/27/12,27.35,6.719M,9.239M
Mo,3/26/12,27.9,5.655M,9.459M
,,,,
Fr,3/23/12,27.96,8.567M,9.74M
Th,3/22/12,27.93,12.346M,9.988M
We,3/21/12,26.71,6.957M,9.869M
Tu,3/20/12,26.57,6.848M,10.09M
Mo,3/19/12,26.44,8.69M,10.112M
,,,,
Fr,3/16/12,26.71,15.466M,10.259M
Th,3/15/12,26.58,13.669M,9.892M
We,3/14/12,27.43,9.831M,9.638M
Tu,3/13/12,28,8.773M,9.428M
Mo,3/12/12,27.88,6.136M,9.172M
,,,,
Fr,3/9/12,28.33,9.048M,9.217M
Th,3/8/12,27.98,11.77M,9.281M
We,3/7/12,27.62,8.109M,9.139M
Tu,3/6/12,26.905,10.013M,9.156M
Mo,3/5/12,27.66,9.878M,9.161M
,,,,
Fr,3/2/12,27.28,12.285M,9.506M
Th,3/1/12,27.36,10.559M,9.635M
We,2/29/12,26.26,10.275M,9.668M
Tu,2/28/12,27.08,7.178M,9.921M
Mo,2/27/12,26.71,10.898M,10.261M
,,,,
Fr,2/24/12,27.49,9.957M,10.44M
Th,2/23/12,27.11,9.857M,11.533M
We,2/22/12,26.455,6.679M,15.903M
Tu,2/21/12,26.72,4.935M,16.538M
,,,,
Fr,2/17/12,26.88,6.814M,16.798M
Th,2/16/12,27.18,9.998M,17.582M
We,2/15/12,26.2,9.649M,17.405M
Tu,2/14/12,26.6,8.364M,17.326M
Mo,2/13/12,26.05,10.089M,17.757M
,,,,
Fr,2/10/12,26.195,15.05M,18.102M
Th,2/9/12,26.68,14.218M,17.894M
We,2/8/12,27,11.064M,17.428M
Tu,2/7/12,26.67,14.067M,17.283M
Mo,2/6/12,26.395,12.273M,17.23M
,,,,
Fr,2/3/12,26.415,13.584M,17.136M
Th,2/2/12,25.745,26.351M,17.803M
We,2/1/12,25.53,75.409M,16.525M
Tu,1/31/12,21.14,16.201M,12.175M
Mo,1/30/12,20.89,8.839M,11.672M
,,,,
Fr,1/27/12,20.77,18.577M,11.869M
Th,1/26/12,19.8,7.336M,12.502M
We,1/25/12,19.77,8.465M,12.581M
Tu,1/24/12,19.75,14.837M,12.424M
Mo,1/23/12,19.68,15.263M,11.98M
,,,,
Fr,1/20/12,20.02,11.929M,11.198M
Th,1/19/12,19.84,7.223M,10.724M
We,1/18/12,19.75,8.891M,10.64M
Tu,1/17/12,19.43,13.27M,10.227M
,,,,
Fr,1/13/12,19.54,10.864M,9.637M
Th,1/12/12,19.37,23.588M,9.405M
We,1/11/12,18.69,7.19M,8.42M
Tu,1/10/12,18.6,10.15M,8.272M
Mo,1/9/12,18.19,8.663M,8.211M
,,,,
Fr,1/6/12,18.295,11.793M,8.07M
Th,1/5/12,17.9,28.075M,7.833M
We,1/4/12,16.82,8.512M,6.512M
Tu,1/3/12,16.43,6.11M,6.498M
,,,,
Fr,12/30/11,16.4,8.172M,6.519M
Th,12/29/11,15.85,3.537M,6.453M
We,12/28/11,15.585,4.827M,6.71M
Tu,12/27/11,15.82,5.962M,6.797M
,,,,
Fr,12/23/11,16.155,2.687M,7.094M
Th,12/22/11,16,4.42M,8.24M
We,12/21/11,15.96,7.387M,8.574M
Tu,12/20/11,15.735,8.812M,8.8M
Mo,12/19/11,15.07,4.976M,9.015M
,,,,
Fr,12/16/11,15.43,9.23M,9.093M
Th,12/15/11,15.38,6.55M,8.607M
We,12/14/11,15.47,8.241M,8.666M
Tu,12/13/11,15.83,8.26M,8.446M
Mo,12/12/11,16.36,8.299M,8.414M
,,,,
Fr,12/9/11,16.16,6.427M,8.777M
Th,12/8/11,15.7,7.174M,9.124M
We,12/7/11,16.32,7.397M,9.563M
Tu,12/6/11,16.4,6.14M,9.661M
Mo,12/5/11,16.58,10.409M,9.739M
,,,,
Fr,12/2/11,16.17,19.874M,9.844M
Th,12/1/11,17.4,9.43M,9.394M
We,11/30/11,17.1,10.785M,9.487M
Tu,11/29/11,16.58,12.04M,9.737M
Mo,11/28/11,15.99,6.134M,9.741M
,,,,
Fr,11/25/11,15.16,1.95M,10.658M
We,11/23/11,15.43,7.429M,11.799M
Tu,11/22/11,15.99,4.941M,12.34M
Mo,11/21/11,16.15,7.777M,13.122M
,,,,
Fr,11/18/11,16.01,13.749M,13.273M
Th,11/17/11,16.76,11.632M,12.827M
We,11/16/11,17.19,13.753M,12.946M
Tu,11/15/11,17.52,8.879M,13.498M
Mo,11/14/11,17.76,7.302M,13.825M
,,,,
Fr,11/11/11,17.94,11.992M,14.505M
Th,11/10/11,17.51,13.114M,16.906M
We,11/9/11,17.13,10.836M,17.316M
Tu,11/8/11,17.88,14.528M,17.601M
Mo,11/7/11,18.35,12.099M,17.45M
,,,,
Fr,11/4/11,18.34,19.884M,17.133M
Th,11/3/11,17.29,19.071M,16.211M
We,11/2/11,16.84,15.537M,15.456M
Tu,11/1/11,16.25,16.679M,15.154M
Mo,10/31/11,16.15,10.044M,14.685M
,,,,
Fr,10/28/11,16.39,7.049M,14.278M
Th,10/27/11,16.33,13.416M,14.394M
We,10/26/11,16.24,22.041M,13.886M
Tu,10/25/11,15.61,13.785M,12.875M
Mo,10/24/11,15.74,17.496M,12.492M
,,,,
Fr,10/21/11,15.42,48.017M,12.21M
Th,10/20/11,12.06,19.253M,9.58M
We,10/19/11,12.05,15.114M,8.945M
Tu,10/18/11,12.1,12.266M,8.505M
Mo,10/17/11,11.3,7.348M,8.174M
,,,,
Fr,10/14/11,11.8,6.049M,8.067M
Th,10/13/11,11.825,7.754M,7.945M
We,10/12/11,11.19,11.004M,8.075M
Tu,10/11/11,11.17,9.644M,7.789M
Mo,10/10/11,11.08,3.933M,7.603M
,,,,
Fr,10/7/11,10.71,8.797M,7.625M
Th,10/6/11,10.72,5.786M,7.397M
We,10/5/11,10.16,6.879M,7.388M
Tu,10/4/11,9.65,8.048M,7.555M
Mo,10/3/11,9.49,13.266M,7.353M
,,,,
Fr,9/30/11,10.275,8.56M,6.848M
Th,9/29/11,10.71,9.724M,6.742M
We,9/28/11,11.11,8.515M,6.482M
Tu,9/27/11,11.48,7.305M,6.351M
Mo,9/26/11,11.24,5.74M,6.284M
,,,,
Fr,9/23/11,10.75,4.217M,6.306M
Th,9/22/11,10.67,9.713M,6.391M
We,9/21/11,11.18,6.708M,6.289M
Tu,9/20/11,11.41,6.863M,6.148M
Mo,9/19/11,11.7,4.263M,5.97M
,,,,
Fr,9/16/11,12.02,5.372M,6.023M
Th,9/15/11,11.88,5.651M,6.113M
We,9/14/11,11.9,9.383M,6.161M
Tu,9/13/11,11.4,5.019M,6.17M
Mo,9/12/11,11.23,5.687M,6.52M
,,,,
Fr,9/9/11,11.18,6.97M,7.15M
Th,9/8/11,11.03,5.831M,7.423M
We,9/7/11,11.31,6.55M,7.631M
Tu,9/6/11,10.6,6.29M,8.008M
,,,,
Fr,9/2/11,10.71,6.074M,8.306M
Th,9/1/11,11.24,5.492M,8.603M
We,8/31/11,11.58,8.184M,9.328M
Tu,8/30/11,11.6,4.597M,9.883M
Mo,8/29/11,11.67,4.196M,10.632M
,,,,
Fr,8/26/11,11.09,5.058M,11.62M
Th,8/25/11,10.8,6.708M,12.465M
We,8/24/11,10.98,6.384M,13.167M
Tu,8/23/11,10.78,9.516M,13.864M
Mo,8/22/11,10.19,10.272M,13.861M
,,,,
Fr,8/19/11,10.08,15.137M,13.946M
Th,8/18/11,10.59,11.054M,13.685M
We,8/17/11,11.7,8.96M,13.468M
Tu,8/16/11,12.16,12.206M,13.623M
Mo,8/15/11,12.01,10.746M,13.505M
,,,,
Fr,8/12/11,11.84,10.539M,13.694M
Th,8/11/11,11.56,16.361M,14.179M
We,8/10/11,11.08,16.52M,16.085M
Tu,8/9/11,11.31,15.823M,15.996M
Mo,8/8/11,10.88,19.021M,15.56M
,,,,
Fr,8/5/11,12.06,17.73M,14.765M
Th,8/4/11,12.07,17.234M,13.976M
We,8/3/11,12.76,16.845M,13.408M
Tu,8/2/11,13.2,9.468M,12.674M
Mo,8/1/11,13.84,11.548M,12.514M
,,,,
Fr,7/29/11,13.89,11.228M,12.231M
Th,7/28/11,14.26,7.79M,12.094M
We,7/27/11,14.33,11.287M,12.522M
Tu,7/26/11,14.77,10.436M,12.234M
Mo,7/25/11,14.65,13.578M,11.971M
,,,,
Fr,7/22/11,14.57,17.824M,11.425M
Th,7/21/11,14.13,44.941M,10.804M
We,7/20/11,16.99,15.183M,8.197M
Tu,7/19/11,16.93,9.287M,7.744M
Mo,7/18/11,16.53,7.095M,7.761M
,,,,
Fr,7/15/11,16.81,5.893M,10.414M
Th,7/14/11,16.68,8.714M,11.24M
We,7/13/11,16.83,5.841M,11.429M
Tu,7/12/11,16.595,7.066M,11.744M
Mo,7/11/11,16.71,7.3M,11.659M
,,,,
Fr,7/8/11,16.935,9.176M,11.922M
Th,7/7/11,16.64,14.216M,11.913M
We,7/6/11,16.32,6.953M,11.875M
Tu,7/5/11,16.2,6.493M,12.11M
,,,,
Fr,7/1/11,16.36,5.392M,12.185M
Th,6/30/11,16.16,8.516M,12.348M
We,6/29/11,15.57,5.827M,12.217M
Tu,6/28/11,15.31,8.396M,12.392M
Mo,6/27/11,15.22,9.533M,12.182M
,,,,
Fr,6/24/11,15.35,46.886M,11.899M
Th,6/23/11,15.72,18.287M,9.275M
We,6/22/11,14.97,11.553M,8.533M
Tu,6/21/11,14.78,10.568M,8.61M
Mo,6/20/11,14.37,5.789M,9.079M
,,,,
Fr,6/17/11,14.25,11.242M,9.629M
Th,6/16/11,14.57,9.046M,9.404M
We,6/15/11,14.9,13.65M,9.382M
Tu,6/14/11,15.59,10.476M,8.874M
Mo,6/13/11,15.13,7.617M,8.533M
,,,,
Fr,6/10/11,15.255,7.83M,8.559M
Th,6/9/11,15.38,6.557M,8.521M
We,6/8/11,15.45,8.451M,8.51M
Tu,6/7/11,15.52,5.249M,8.505M
Mo,6/6/11,15.57,5.288M,8.689M
,,,,
Fr,6/3/11,15.9,7.52M,8.716M
Th,6/2/11,16.28,7.158M,8.719M
We,6/1/11,16.32,12.708M,8.66M
Tu,5/31/11,16.8,17.603M,8.379M
,,,,
Fr,5/27/11,16.46,14.038M,7.657M
Th,5/26/11,16.68,7.876M,7.155M
We,5/25/11,16.76,8.709M,7.238M
Tu,5/24/11,16.92,6.023M,7.437M
