Date,dell_gtrends,hp_gtrends,ibm_gtrends,seagate_gtrends,westdig_gtrends,dell_Last Price,dell_Volume,hp_Last Price,hp_Volume,ibm_Last Price,ibm_Volume,seagate_Last Price,seagate_Volume,westdig_Last Price,westdig_Volume,dow_Last Price,dow_Volume,nasdaq_Last Price,nasdaq_Volume,sandp_Last Price,sandp_Volume
5/30/2013,0,21,20,0,0,,,11.4682,23611000,209.36,2903000,43.67,6597000,63.79,7486000,15324.53,93013000,3491.297,441683000,1654.41,560753000
5/29/2013,69,67,20,0,0,,,11.4591,58996000,207.92,3569000,43.76,16545000,63.73,4026000,15302.8,126874000,3467.515,335225000,1648.36,458231000
5/28/2013,0,27,19,0,0,,,11.1912,53779000,207.78,4067000,43.11,17980000,62.86,5888000,15409.39,152261000,3488.888,462413000,1660.06,624818000
5/24/2013,0,100,21,0,0,,,10.9915,16144000,205.72,3832000,42.85,13689000,62.3,8173000,15303.1,142135000,3459.144,467762000,1649.6,649988000
5/23/2013,0,88,39,0,0,,,11.2866,25561000,206.16,5737000,42.99,19881000,62.26,5101000,15294.5,240743000,3459.417,486949000,1650.51,660702000
5/22/2013,23,74,0,0,0,,,9.6385,16733000,206.99,5627000,42.17,13069000,60.4,7983000,15307.17,147483000,3463.299,582988000,1655.35,999102000
5/21/2013,46,53,0,0,0,,,9.5841,16263000,208.65,5001000,41.52,9755000,60.72,4295000,15387.58,143175000,3502.124,506913000,1669.16,693854000
5/20/2013,0,27,0,0,0,,,9.6158,16067000,207.6,2987000,41.04,8756000,59.45,3737000,15335.28,156098000,3496.432,485265000,1666.29,677159000
5/17/2013,74,22,41,0,0,,,9.6567,16302000,208.44,2392000,41.47,8456000,60.46,3148000,15354.4,148422000,3498.965,430686000,1667.47,641539000
5/16/2013,0,55,40,0,0,,,9.6976,16117000,204.69,3831000,40.59,12822000,59.05,3921000,15233.22,151939000,3465.243,421947000,1650.47,627983000
5/15/2013,0,82,0,46,79,,,9.5205,14038000,203.32,3743000,40.61,8096000,59.57,6700000,15275.69,150551000,3471.616,491915000,1658.78,657006000
5/14/2013,0,41,39,0,0,,,9.7702,24605000,203.21,3882000,40.85,9754000,59.21,5989000,15215.25,138641000,3462.609,510614000,1650.34,728912000
5/13/2013,46,20,59,0,0,,,9.693,13193000,202.47,3376000,40.27,10509000,57.91,6199000,15091.68,110097000,3438.791,531645000,1633.77,690166000
5/10/2013,50,22,42,50,0,,,9.7793,14761000,204.47,2827000,40.5,11520000,58.47,5692000,15118.49,102106000,3436.584,465641000,1633.7,596064000
5/9/2013,49,28,41,0,84,,,9.6158,13611000,203.24,2360000,40.33,10554000,57.68,6340000,15082.62,100914000,3409.172,472629000,1626.67,589986000
5/8/2013,0,14,41,48,0,,,9.5659,15579000,204.82,2716000,42.32,23353000,59.01,5741000,15105.12,123432000,3413.267,449327000,1632.69,554809000
5/7/2013,0,34,100,0,0,,,9.3071,9250000,203.63,2773000,42.32,16584000,58.83,6595000,15056.2,127911000,3396.626,470623000,1625.96,573667000
5/6/2013,24,14,20,0,0,,,9.3707,8861000,202.78,3311000,41.97,31259000,58.13,8269000,14968.89,110867000,3392.969,444537000,1617.5,614539000
5/3/2013,0,29,64,50,0,,,9.3661,17869000,204.51,4003000,41.23,14241000,57.15,5599000,14973.96,135272000,3378.633,446316000,1614.42,599315000
5/2/2013,24,21,21,73,0,,,9.2844,11967000,202.39,5632000,39.63,9651000,56.66,5821000,14831.58,134292000,3340.621,453946000,1597.59,641079000
5/1/2013,0,0,65,0,0,,,9.239,16796000,199.63,3619000,36.94,13271000,54.8,3304000,14700.95,139381000,3299.128,448974000,1582.7,617978000
4/30/2013,23,14,61,0,0,,,9.3525,19646000,202.54,4759000,36.7,12127000,55.28,2631000,14839.8,212170000,3328.79,459995000,1597.57,642155000
4/29/2013,23,20,40,0,0,,,9.3071,18078000,199.15,5763000,36.22,16092000,54.12,5390000,14818.75,140362000,3307.02,562029000,1593.61,887961000
4/26/2013,25,22,21,0,0,,,9.0665,15920000,194.31,6074000,36.4,20696000,53.29,7585000,14712.55,116226000,3279.263,407712000,1582.24,582062000
4/25/2013,48,21,62,0,0,,,8.894,15134000,193.95,3827000,36.54,20486000,52.6,5179000,14700.8,121019000,3289.986,403712000,1585.16,566529000
4/24/2013,47,21,20,0,0,,,9.0075,24483000,191.71,3768000,36.46,10248000,52.9,4336000,14676.3,141002000,3269.652,417909000,1578.79,596952000
4/23/2013,0,14,59,47,0,,,8.9212,43412000,191.61,2930000,36.03,8161000,53.24,2742000,14719.46,119789000,3269.333,388282000,1578.78,631238000
4/22/2013,0,20,0,0,0,,,8.9712,16611000,187.83,3367000,34.81,8749000,50.51,2768000,14567.17,125227000,3233.554,379170000,1562.5,547369000
4/19/2013,0,22,62,0,0,,,8.8804,15265000,190,3327000,34.44,10942000,49.93,3894000,14547.51,105606000,3206.056,509153000,1555.25,733544000
4/18/2013,47,0,0,0,0,,,9.1755,14733000,207.15,3809000,33.93,31555000,49.25,3667000,14537.14,121981000,3166.362,372407000,1541.61,538617000
4/17/2013,0,21,40,0,0,,,9.3026,15362000,209.67,4404000,34.725,9308000,50.57,6522000,14618.59,125051000,3204.673,475677000,1552.01,595254000
4/16/2013,23,27,0,0,0,,,9.5477,15855000,212,4091000,35.335,8895000,52.03,2737000,14756.78,124003000,3264.629,474695000,1574.57,640463000
4/15/2013,0,48,20,0,80,,,9.3888,13918000,209.26,3388000,34.8,9876000,51.16,3019000,14599.2,108798000,3216.49,470461000,1552.36,652732000
4/12/2013,0,50,21,0,0,,,9.4887,17345000,211.38,3404000,36.09,6864000,52.32,4053000,14865.06,136262000,3294.945,519655000,1588.85,755154000
4/11/2013,71,62,40,95,0,,,9.4796,20502000,212.92,3266000,36.53,8830000,52.39,3200000,14865.14,141566000,3300.156,451447000,1593.37,628171000
4/10/2013,23,68,0,0,0,,,10.1334,18367000,212,2705000,37.68,6719000,53.21,3467000,14802.24,129305000,3297.253,458743000,1587.73,645212000
4/9/2013,46,41,19,0,0,,,10.088,23853000,209.22,3418000,36.96,5655000,51.57,3178000,14673.46,122129000,3237.858,402126000,1568.61,562274000
4/8/2013,23,34,39,0,0,,,9.9563,20692000,209.32,3036000,35.98,8567000,50.23,4458000,14613.48,129956000,3222.252,401256000,1563.07,565916000
4/5/2013,0,50,41,0,84,,,9.9745,45513000,209.41,3330000,35.51,6957000,49.8,10890000,14565.25,124868000,3203.859,386517000,1553.28,580948000
4/4/2013,47,48,60,0,0,,,10.1243,24146000,211.31,3695000,36.34,6848000,50.78,3375000,14606.11,131712000,3224.983,393620000,1559.98,589412000
4/3/2013,47,34,59,0,80,,,9.9473,11764000,212.66,3763000,36.06,8690000,50.6,4314000,14550.35,147131000,3218.604,379131000,1553.69,560850000
4/2/2013,47,21,40,0,0,,,10.0335,20824000,214.36,9638000,36.28,15466000,50.07,2692000,14662.01,392655000,3254.862,384002000,1570.25,558778000
4/1/2013,100,29,21,0,0,,,10.5829,20442000,212.38,3621000,36.72,13669000,50.4,5280000,14572.85,161671000,3239.173,792638000,1562.17,558778000
3/28/2013,75,37,21,0,0,,,10.8235,23336000,213.3,4865000,36.555,8773000,50.29,3645000,14578.54,163161000,3267.521,429043000,1569.19,688684000
3/27/2013,97,57,,0,0,,,10.7055,16614000,210.89,3120000,36.68,6136000,50.14,3181000,14526.16,100030000,3256.522,437526000,1562.85,684474000
