,date,dell_gtrends,hp_gtrends,ibm_gtrends,seagate_gtrends,westdig_gtrends,dell_Last Price,dell_Volume,hp_Last Price,hp_Volume,ibm_Last Price,ibm_Volume,seagate_Last Price,seagate_Volume,westdig_Last Price,westdig_Volume,dow_Last Price,dow_Volume,nasdaq_Last Price,nasdaq_Volume,sandp_Last Price,sandp_Volume
2583,3/25/10,,,,,,,,24.2893,11017000,129.24,6097000,19.62,4230000,40.68,12522000,10841.21,197589000,2397.41,890182000,1165.73,964845000
2584,3/24/10,,,,,,,,24.0896,11765000,128.53,7566000,20.03,7652000,41.69,8360000,10836.15,191032000,2398.76,774100000,1167.72,964845000
2585,3/23/10,,,,,,,,24.1304,13793000,129.37,8947000,20.4525,6182000,42.02,16535000,10888.83,241299000,2415.24,810608000,1174.17,964845000
2586,3/22/10,,,,,,,,24.0396,16321000,127.98,10231000,19.7075,10249000,40.64,8979000,10785.89,264561000,2395.4,810608000,1165.81,964845000
2587,3/19/10,,,,,,,,23.8308,10957000,127.71,7780000,18.93,4240000,38.14,5188000,10741.98,213022000,2374.41,996821000,1159.9,964845000
2588,3/18/10,,,,,,,,23.9397,14164000,128.38,18318000,19.32,6419000,39.01,5142000,10779.17,378662000,2391.28,735491000,1165.83,964845000
2589,3/17/10,,,,,,,,23.7127,18952000,127.76,12304000,19.3175,10834000,39.16,3766000,10733.67,336691000,2389.09,941635000,1166.21,964845000
2590,3/16/10,,,,,,,,23.7672,18772000,128.67,9900000,19.13,25231000,38.58,6929000,10685.98,307643000,2378.01,941635000,1159.46,964845000
2591,3/15/10,,,,,,,,23.799,21885000,127.83,10714000,18.78,9558000,38.25,10343000,10642.15,333489000,2362.21,976079000,1150.51,964845000
2592,3/12/10,,,,,,,,23.7717,18710000,127.94,8844000,19.27,7315000,38.38,4977000,10624.69,275019000,2367.66,821191000,1149.99,964845000
2593,3/11/10,,,,,,,,23.6174,26564000,127.6,10054000,19.23,6886000,38.86,6666000,10611.84,248085000,2368.46,972318000,1150.24,964845000
2594,3/10/10,,,,,,,,23.5084,16420000,125.62,9507000,19.17,5924000,38.07,5581000,10567.33,227151000,2358.95,879924000,1145.61,964845000
2595,3/9/10,,,,,,,,23.5538,18021000,125.55,9814000,19.6,7048000,38.79,7117000,10564.38,271565000,2340.68,907214000,1140.45,964845000
2596,3/8/10,,,,,,,,23.4857,14851000,126.41,9131000,19.89,10189000,39.6,7763000,10552.52,248256000,2332.21,907214000,1138.5,964845000
2597,3/5/10,,,,,,,,23.6219,10461000,127.25,8094000,19.92,4054000,39.25,3566000,10566.2,230958000,2326.35,559747000,1138.7,784721000
2598,3/4/10,,,,,,,,23.3858,19227000,126.72,10071000,19.73,5476000,39.43,4004000,10444.14,299605000,2292.31,996639000,1122.97,784721000
2599,3/3/10,,,,,,,,23.1997,15406000,126.88,8444000,19.63,4256000,38.64,5342000,10396.76,282244000,2280.68,996639000,1118.79,784721000
2600,3/2/10,,,,,,,,23.2088,14521000,127.42,11660000,21.01,8129000,39.61,5472000,10405.98,338271000,2280.79,847871000,1118.31,784721000
2601,3/1/10,,,,,,,,23.3995,17607000,128.57,9711000,21.35,7043000,40.48,6134000,10403.79,302684000,2273.57,847871000,1115.71,784721000
2602,2/26/10,,,,,,,,23.059,17042000,127.16,7553000,19.91,6830000,38.63,4616000,10325.26,225316000,2238.26,846684000,1104.49,784721000
2603,2/25/10,,,,,,,,23.118,11068000,127.07,5863000,19.49,8368000,39.1,7506000,10321.03,182886000,2234.22,887298000,1102.94,784721000
2604,2/24/10,,,,,,,,23.059,20130000,127.59,9625000,19.5,7382000,38.99,8134000,10374.16,429725000,2235.9,750892000,1105.24,950052000
2605,2/23/10,,,,,,,,22.7548,14171000,126.46,7570000,20.33,7223000,40.84,6302000,10282.41,230940000,2213.44,750892000,1094.6,950052000
2606,2/22/10,,,,,,,,22.9545,15721000,126.85,6615000,20.73,4658000,42.37,3426000,10383.38,212931000,2242.03,867661000,1108.01,950052000
2607,2/19/10,,,,,,,,23.059,10175000,127.19,6281000,20.51,6716000,43.15,5794000,10402.35,222164000,2243.87,710258000,1109.17,932276000
2608,2/18/10,,,,,,,,23.068,13988000,127.81,6380000,20.73,3850000,43.4,4252000,10392.9,248102000,2241.71,778416000,1106.75,932276000
2609,2/17/10,,,,,,,,22.7548,11115000,126.33,6749000,20,5539000,42.64,3726000,10309.24,261152000,2226.29,898967000,1099.51,932276000
2610,2/16/10,,,,,,,,22.4461,14080000,125.23,7208000,19.73,7331000,42.58,4088000,10268.81,247182000,2214.19,961864000,1094.87,932276000
2611,2/12/10,,,,,,,,22.0011,10787000,124,5585000,18.7,5074000,39.85,4072000,10099.14,266382000,2183.53,830582000,1075.51,932276000
2612,2/11/10,,,,,,,,22.0738,16771000,123.73,7886000,18.76,8982000,40.29,4444000,10144.19,307930000,2177.41,862784000,1078.47,932276000
2613,2/10/10,,,,,,,,21.8014,22723000,122.81,6154000,18.48,7692000,40.07,5842000,10038.38,236246000,2147.87,894179000,1068.13,932276000
2614,2/9/10,,,,,,,,21.8468,13172000,123.21,6432000,18.33,6401000,40.38,5658000,10058.64,238673000,2150.87,877273000,1070.52,932276000
2615,2/8/10,,,,,,,,21.6061,14583000,121.88,7239000,18.18,5591000,39.65,5393000,9908.39,227534000,2126.05,886989000,1056.74,932276000
2616,2/5/10,,,,,,,,21.4836,17549000,123.52,8653000,18.02,10170000,39.43,5465000,10012.23,210319000,2141.12,791481000,1066.19,996712000
2617,2/4/10,,,,,,,,21.3519,14579000,123,7562000,18.02,5219000,38.72,5418000,10002.18,206617000,2125.43,931139000,1063.11,996712000
2618,2/3/10,,,,,,,,22.1237,17902000,125.66,9876000,18.84,5941000,40.49,3783000,10270.55,213793000,2190.91,789390000,1097.28,996712000
2619,2/2/10,,,,,,,,22.0601,15639000,125.53,6990000,18.58,3767000,40.47,5925000,10296.85,201634000,2190.06,755726000,1103.32,996712000
2620,2/1/10,,,,,,,,21.7151,16781000,124.67,4701000,17.9,2920000,39.7,3817000,10185.53,190234000,2171.2,716763000,1089.19,955438000
2621,1/29/10,,,,,,,,21.3701,34514000,122.39,8335000,16.71,6376000,37.99,5427000,10067.33,265880000,2147.35,767992000,1073.87,955947000
2622,1/28/10,,,,,,,,21.6969,21717000,123.75,7018000,18.36,5421000,39.48,4002000,10120.46,265356000,2179,864914000,1084.53,955947000
2623,1/27/10,,,,,,,,22.4506,20835000,126.33,6385000,19.08,7441000,40.64,4635000,10236.16,193801000,2221.41,813679000,1097.5,955947000
2624,1/26/10,,,,,,,,22.5823,24845000,125.75,6372000,19.31,5776000,40.86,7318000,10194.29,249352000,2203.73,920684000,1092.17,955947000
2625,1/25/10,,,,,,,,22.7275,28669000,126.12,7228000,18.92,5843000,41.49,7940000,10196.86,217821000,2210.8,987853000,1096.78,955947000
2626,1/22/10,,,,,,,,22.378,141741000,125.5,9693000,18.4,5102000,40.74,14837000,10172.98,236773000,2205.29,817961000,1091.76,955947000
2627,1/21/10,,,,,,,,23.286,40264000,129,8670000,19.49,3827000,45.29,4339000,10389.88,198130000,2265.7,797415000,1116.48,955947000
2628,1/20/10,,,,,,,,23.7036,9616000,130.25,5502000,17.76,4536000,44.26,3633000,10603.15,180261000,2291.25,708418000,1138.04,887299000
2629,1/19/10,,,,,,,,23.9488,10573000,134.14,9794000,18.16,6398000,44.96,4564000,10725.43,195605000,2320.4,656930000,1150.23,888157000
2630,1/15/10,,,,,,,,23.8217,11558000,131.78,5910000,17.77,3896000,43.98,4313000,10609.65,199508000,2287.99,940305000,1136.03,888157000
2631,1/14/10,,,,,,,,23.8398,8668000,132.31,6360000,18.34,8625000,45.77,3224000,10710.55,197926000,2316.74,949462000,1148.46,888157000
2632,1/13/10,,,,,,,,23.7082,11659000,130.23,6917000,18.19,4782000,45.46,2783000,10680.77,205506000,2307.9,986656000,1145.68,888157000
2633,1/12/10,,,,,,,,23.5947,16566000,130.51,8231000,17.72,7753000,44.69,3744000,10627.26,245544000,2282.31,928456000,1136.22,888157000
2634,1/11/10,,,,,,,,23.8035,16546000,129.48,8130000,18.35,4965000,45.87,3842000,10663.99,255246000,2312.41,964038000,1146.98,888157000
2635,1/8/10,,,,,,,,23.8762,8123000,130.85,5608000,17.89,9117000,45.82,3535000,10618.19,222372000,2317.17,745175000,1144.98,888157000
2636,1/7/10,,,,,,,,23.6991,12339000,129.55,6317000,18.04,5965000,45.59,6762000,10606.86,240952000,2300.05,728742000,1141.69,888157000
2637,1/6/10,,,,,,,,23.69,10500000,130,5997000,18.39,5961000,46.5,10988000,10573.68,253147000,2301.09,849360000,1137.14,888157000
2638,1/5/10,,,,,,,,23.9125,10495000,130.85,7593000,18.52,5549000,46.46,7029000,10572.02,244918000,2308.71,954763000,1136.52,888157000
2639,1/4/10,,,,,,,,23.8126,9826000,132.45,5417000,18.89,5215000,45.26,6011000,10583.96,215163000,2308.42,879452000,1132.99,888157000
2640,12/31/09,,,,,,,,23.3858,16739000,130.9,12493000,18.19,10802000,44.15,7150000,10428.05,304171000,2269.15,670625000,1115.1,967742000
2641,12/30/09,,,,,,,,24.0305,9376000,132.57,19003000,18.44,13796000,44.7,4582000,10548.51,217270000,2291.28,948624000,1126.42,967742000
2642,12/29/09,,,,,,,,23.8671,12898000,131.85,19318000,17.81,31731000,43.99,5200000,10545.41,269627000,2288.4,742327000,1126.2,967742000
2643,12/28/09,,,,,,,,23.9534,8556000,132.31,8644000,17.97,13434000,43.97,7402000,10547.08,213259000,2291.08,882477000,1127.78,967742000
2644,12/24/09,,,,,,,,24.0033,10277000,130.57,9561000,18.07,9448000,44.64,5679000,10520.1,286884000,2285.69,672647000,1126.48,962858000
2645,12/23/09,,,,,,,,23.8308,10848000,130,9149000,17.95,9105000,44.08,9549000,10466.44,227397000,2269.64,807806000,1120.59,962858000
2646,12/22/09,,,,,,,,23.8172,11882000,129.93,6819000,17.83,5766000,43.47,6730000,10464.93,195064000,2252.67,807806000,1118.02,962858000
2647,12/21/09,,,,,,,,23.6038,12393000,128.65,7283000,17.68,6183000,43.22,4228000,10414.14,197274000,2237.66,778274000,1114.05,962858000
2648,12/18/09,,,,,,,,23.3813,12361000,127.91,5733000,17.46,6570000,42.79,3519000,10328.89,181402000,2211.69,703745000,1102.47,962858000
2649,12/17/09,,,,,,,,22.9545,15193000,127.4,7053000,17.27,6821000,41.98,4563000,10308.26,183930000,2180.05,770573000,1096.08,962858000
2650,12/16/09,,,,,,,,23.3177,13091000,128.71,8044000,17.26,6609000,41.16,6713000,10441.12,232779000,2206.91,778998000,1109.18,962858000
2651,12/15/09,,,,,,,,23.1498,17602000,128.49,11877000,16.4,8869000,39.6,5679000,10452,295581000,2201.05,849105000,1107.93,962858000
2652,12/14/09,,,,,,,,23.009,22417000,129.93,9715000,16.57,7066000,39.78,6855000,10501.05,273657000,2212.1,910903000,1114.11,962858000
2653,12/11/09,,,,,,,,22.723,12220000,129.68,8437000,16.43,10147000,39,8718000,10471.5,235411000,2190.31,784139000,1106.41,962858000
2654,12/10/09,,,,,,,,22.7639,13734000,129.34,9617000,16.51,4664000,39.43,12808000,10405.83,235196000,2190.86,877738000,1102.35,962858000
2655,12/9/09,,,,,,,,22.6776,10464000,128.39,8444000,16.71,5425000,39.55,11005000,10337.05,237665000,2183.73,807924000,1095.95,962858000
2656,12/8/09,,,,,,,,22.219,16555000,126.8,8398000,16.39,6558000,38.66,5855000,10285.97,264346000,2172.99,901177000,1091.94,962858000
2657,12/7/09,,,,,,,,22.3416,28252000,127.04,11418000,16.62,6444000,39.06,8158000,10390.11,502672000,2189.61,970888000,1103.25,962858000
2658,12/4/09,,,,,,,,22.605,15022000,127.25,9968000,16.69,5274000,39.48,5613000,10388.9,368402000,2194.35,988537000,1105.98,962858000
2659,12/3/09,,,,,,,,22.2281,17547000,127.55,9281000,16.35,5540000,38.64,4889000,10366.15,382918000,2173.14,988537000,1099.92,962858000
2660,12/2/09,,,,,,,,22.2372,18353000,127.21,9735000,16.48,7926000,38.9,6757000,10452.68,380849000,2185.03,988537000,1109.24,962858000
2661,12/1/09,,,,,,,,22.5142,15662000,127.94,9549000,15.74,5507000,38.38,7380000,10471.58,336294000,2175.81,988537000,1108.86,962858000
2662,11/30/09,,,,,,,,22.2735,12253000,126.35,9084000,15.13,4169000,36.84,4489000,10344.84,288162000,2144.6,988537000,1095.63,962858000
2663,11/27/09,,,,,,,,22.2781,11437000,125.7,9896000,15.54,5551000,37.5,5729000,10309.92,312193000,2138.44,899409000,1091.49,962858000
2664,11/25/09,,,,,,,,22.723,12588000,127.28,8125000,15.89,7849000,38.46,5183000,10464.4,307663000,2176.05,918395000,1110.63,962858000
2665,11/24/09,,,,,,,,22.7866,16084000,127.93,8018000,15.67,8037000,37.75,6679000,10433.71,283156000,2169.18,918395000,1105.65,962858000
2666,11/23/09,,,,,,,,23.1634,12476000,128.2,8435000,15.92,7809000,38.15,4679000,10450.95,304969000,2176.01,946237000,1106.24,962858000
2667,11/20/09,,,,,,,,22.7185,12177000,126.96,6336000,15.59,4706000,37.05,6773000,10318.16,259971000,2146.04,983363000,1091.38,962858000
2668,11/19/09,,,,,,,,22.6186,14187000,127.54,8476000,16.05,8522000,37.27,10409000,10332.44,351933000,2156.82,959831000,1094.9,962858000
2669,11/18/09,,,,,,,,22.9182,15780000,128.15,7227000,16.47,11166000,38.45,9990000,10426.31,247565000,2193.14,959831000,1109.8,962858000
2670,11/17/09,,,,,,,,23.2996,14494000,128.63,11855000,17.18,7446000,39.09,8941000,10437.42,263791000,2203.78,897507000,1110.32,962858000
2671,11/16/09,,,,,,,,23.068,20432000,128.21,18652000,17.01,8008000,39.16,12375000,10406.96,291853000,2197.85,968815000,1109.3,962858000
2672,11/13/09,,,,,,,,22.6594,14144000,127.03,7917000,16.72,4295000,38.5,8644000,10270.47,307211000,2167.88,973103000,1093.48,962858000
2673,11/12/09,,,,,,,,22.5641,19132000,126.26,8328000,16.8,6169000,38.43,5718000,10197.47,293478000,2149.02,983112000,1087.24,962858000
2674,11/11/09,,,,,,,,22.7003,40228000,127.19,7673000,16.3,6059000,38.53,9056000,10291.26,298026000,2166.9,995225000,1098.51,962858000
2675,11/10/09,,,,,,,,22.6821,31878000,126.91,7377000,15.92,5483000,37.65,7078000,10246.97,257705000,2151.08,995225000,1093.01,962858000
2676,11/9/09,,,,,,,,22.6958,18958000,126,6236000,15.74,6347000,37.41,8929000,10226.94,289855000,2154.06,857136000,1093.08,962858000
2677,11/6/09,,,,,,,,22.3189,17496000,123.49,6609000,15.31,6097000,36.44,4685000,10023.42,236415000,2112.44,972482000,1069.3,962858000
2678,11/5/09,,,,,,,,22.1782,19787000,123.1,7650000,15.37,6068000,36.3,3961000,10005.96,257035000,2105.32,992814000,1066.63,962858000
2679,11/4/09,,,,,,,,21.6833,13512000,121.29,6098000,14.72,5449000,34.88,5837000,9802.14,268299000,2055.52,965417000,1046.5,962858000
2680,11/3/09,,,,,,,,21.5698,22502000,121.16,6086000,14.34,6192000,34.34,5214000,9771.91,262247000,2057.32,981376000,1045.41,962858000
2681,11/2/09,,,,,,,,21.8649,48694000,120.56,11256000,14.16,6465000,34.12,4309000,9789.44,326632000,2049.2,981376000,1042.88,962858000
2682,10/30/09,,,,,,,,21.5471,18168000,120.61,9049000,13.95,8446000,33.68,6139000,9712.73,334537000,2045.11,981376000,1036.19,962858000
2683,10/29/09,,,,,,,,21.9512,12450000,122.87,5985000,14.58,5212000,35.01,6708000,9962.58,237499000,2097.55,981376000,1066.11,962858000
2684,10/28/09,,,,,,,,21.3065,18321000,121.5,8047000,14.44,10243000,33.58,5747000,9762.69,379926000,2059.61,981376000,1042.63,962858000
2685,10/27/09,,,,,,,,21.4745,22126000,120.65,9057000,15.32,10870000,34.55,5204000,9882.17,394408000,2116.09,981376000,1063.41,962858000
2686,10/26/09,,,,,,,,21.7287,19735000,120.11,7432000,15.82,7723000,35.39,7506000,9867.96,334970000,2141.85,981376000,1066.95,962858000
2687,10/23/09,,,,,,,,22.0465,14204000,120.36,7858000,15.73,7809000,35.44,3913000,9972.18,279089000,2154.47,981376000,1079.6,962858000
2688,10/22/09,,,,,,,,21.9376,21298000,122.69,10102000,15.92,10648000,37.11,4156000,10081.31,393875000,2165.29,938921000,1092.91,962858000
2689,10/21/09,,,,,,,,21.8922,22289000,120.87,13027000,15.19,14547000,35.86,5059000,9949.36,392509000,2150.73,938921000,1081.4,962858000
2690,10/20/09,,,,,,,,22.1282,33859000,122.82,19588000,15.55,18246000,36.58,10933000,10041.48,536986000,2163.47,938921000,1091.06,962858000
2691,10/19/09,,,,,,,,22.0057,32440000,123.06,15133000,15.55,12247000,36.73,10108000,10092.19,506860000,2176.32,938921000,1097.91,962858000
2692,10/16/09,,,,,,,,21.9603,24410000,121.64,11650000,15.27,13355000,35.85,6503000,9995.91,440169000,2156.8,938921000,1087.68,962858000
2693,10/15/09,,,,,,,,21.7923,27994000,127.98,13032000,15.54,8852000,36.22,5208000,10062.94,500165000,2173.29,938921000,1096.56,962858000
2694,10/14/09,,,,,,,,21.7423,16057000,128.35,11636000,16.11,8345000,37.72,4696000,10015.86,349740000,2172.23,938921000,1092.02,962858000
2695,10/13/09,,,,,,,,21.1975,18881000,127.02,18010000,15.64,7835000,37.81,5274000,9871.06,245488000,2139.89,938921000,1073.19,962858000
2696,10/12/09,,,,,,,,21.3564,18229000,127.04,8960000,15.84,4875000,37.68,4441000,9885.8,301977000,2139.14,942562000,1076.19,962858000
2697,10/9/09,,,,,,,,21.5108,30612000,125.93,10923000,15.46,14544000,37.23,5883000,9864.94,332993000,2139.28,942562000,1071.49,962858000
2698,10/8/09,,,,,,,,21.0931,42721000,122.29,9434000,14.82,9703000,36.41,6868000,9786.87,322813000,2123.93,942562000,1065.48,962858000
2699,10/7/09,,,,,,,,21.1385,31490000,122.78,12651000,14.66,7602000,36.22,6027000,9725.58,306726000,2110.33,942562000,1057.58,962858000
2700,10/6/09,,,,,,,,21.3428,24723000,121.35,11035000,15.08,7541000,36.6,5428000,9731.25,304325000,2103.57,942562000,1054.72,962858000
2701,10/5/09,,,,,,,,20.9161,10690000,119.75,7529000,14.97,9965000,36.5,6475000,9599.75,200711000,2068.15,942562000,1040.46,962858000
2702,10/2/09,,,,,,,,20.5574,8574000,119.02,5733000,14.4,2801000,35.33,4384000,9487.67,167272000,2048.11,958902000,1025.21,962858000
2703,10/1/09,,,,,,,,20.8661,6959000,117.9,5834000,14.51,2424000,35.31,2215000,9509.28,142936000,2057.48,671951000,1029.85,849331000
2704,9/30/09,,,,,,,,21.4336,8040000,119.61,4515000,15.21,2451000,36.53,1771000,9712.28,145788000,2122.42,581392000,1057.08,779030000
2705,9/29/09,,,,,,,,21.538,6020000,118.81,3849000,15.16,2308000,36.17,1867000,9742.2,122411000,2124.04,627736000,1060.61,749984000
2706,9/28/09,,,,,,,,21.7378,3866000,119.33,2342000,15.5,1198000,36.95,1717000,9789.36,86408000,2130.74,550625000,1062.98,621716000
2707,9/25/09,,,,,,,,21.3474,9089000,121.08,8031000,14.9,4973000,35.19,3902000,9665.19,203952000,2090.92,340602000,1044.38,431044000
2708,9/24/09,,,,,,,,21.2793,10005000,120.94,7033000,15.18,6264000,36.15,1999000,9707.44,208470000,2107.61,867540000,1050.78,431044000
2709,9/23/09,,,,,,,,21.3065,12048000,120.82,8043000,15.46,7511000,36.77,4128000,9748.55,233035000,2131.42,828535000,1060.87,431044000
2710,9/22/09,,,,,,,,21.3428,11215000,121.61,7131000,15.68,6970000,36.25,3870000,9829.87,243428000,2146.3,900983000,1071.66,431044000
2711,9/21/09,,,,,,,,21.0432,13193000,121.57,9711000,15.45,7098000,36.04,2897000,9778.86,245614000,2138.04,860636000,1064.66,431044000
2712,9/18/09,,,,,,,,20.9524,14451000,122.11,7880000,15.26,10515000,36.22,4410000,9820.2,310492000,2132.86,952263000,1068.3,431044000
2713,9/17/09,,,,,,,,20.7526,13587000,121.88,8441000,14.99,7355000,36.6,3825000,9783.92,280685000,2126.75,952263000,1065.49,431044000
2714,9/16/09,,,,,,,,20.7208,12668000,121.82,4442000,15.37,4117000,36.85,6405000,9791.71,190303000,2133.15,952263000,1068.76,431044000
2715,9/15/09,,,,,,,,20.7208,8941000,119.35,5985000,15.37,4753000,36.44,4076000,9683.41,179428000,2102.64,791915000,1052.63,977981000
2716,9/14/09,,,,,,,,20.7481,10400000,118.88,5316000,15.08,9686000,35.22,3502000,9626.8,197320000,2091.78,774606000,1049.34,961843000
2717,9/11/09,,,,,,,,20.9297,12241000,118.05,6362000,14.87,6680000,35.08,8899000,9605.41,204985000,2080.9,847676000,1042.73,961843000
2718,9/10/09,,,,,,,,21.1113,10015000,117.67,7930000,14.95,5663000,35.75,4284000,9627.48,212263000,2084.02,859644000,1044.14,961843000
2719,9/9/09,,,,,,,,20.8752,20377000,116.76,12900000,14.93,14399000,35.21,4932000,9547.22,312599000,2060.39,855347000,1033.37,961843000
2720,9/8/09,,,,,,,,20.6436,11032000,117.16,7814000,14.77,6871000,34.99,5115000,9497.34,201465000,2037.77,855347000,1025.39,961843000
2721,9/4/09,,,,,,,,20.4757,15717000,117.46,9117000,13.68,7184000,33.93,6316000,9441.27,296132000,2018.78,906626000,1016.4,961843000
2722,9/3/09,,,,,,,,20.1806,15949000,116.33,7340000,13.24,7616000,33.09,3724000,9344.61,265641000,1983.2,971184000,1003.24,961843000
2723,9/2/09,,,,,,,,20.0898,4663000,116.09,2828000,13.12,3005000,32.68,3011000,9280.67,122260000,1967.07,893619000,994.75,961843000
2724,9/1/09,,,,,,,,19.9172,14373000,116.69,7097000,13.4,6103000,33.18,631200,9310.6,284611000,1968.89,352238000,998.04,575388000
2725,8/31/09,,,,,,,,20.3803,32470000,118.05,8393000,13.85,6824000,34.28,3349000,9496.28,325866000,2009.06,890105000,1020.62,575388000
2726,8/28/09,,,,,,,,20.3213,22057000,118.22,9294000,14.02,6968000,34.35,3843000,9544.2,314944000,2028.77,977276000,1028.93,575388000
2727,8/27/09,,,,,,,,20.344,13644000,119.43,8380000,13.59,5173000,34.81,3946000,9580.63,242598000,2027.73,977276000,1030.98,575388000
2728,8/26/09,,,,,,,,20.1942,13221000,119.47,8479000,12.13,9349000,34.09,3832000,9543.52,267584000,2024.43,987005000,1028.12,575388000
2729,8/25/09,,,,,,,,20.285,16666000,118.83,10778000,12.34,12241000,33.08,3935000,9539.29,298306000,2024.23,987005000,1028,575388000
2730,8/24/09,,,,,,,,20.3349,15475000,119.32,13554000,12.28,8492000,32.4,4688000,9509.28,292041000,2017.98,987005000,1025.57,575388000
2731,8/21/09,,,,,,,,20.3304,24831000,119.9,23093000,12.63,10643000,32.85,4920000,9505.96,403766000,2020.9,987005000,1026.13,575388000
2732,8/20/09,,,,,,,,19.9672,14355000,118.95,7088000,12.3,8142000,32.93,4625000,9350.05,273255000,1989.22,987005000,1007.37,575388000
